BOR;AN;nofinesset;nofinessej;INTMED;INTPHA;INTODO;INTGEN;INTURG;DOCJU;FFI;INTTOT
Q22;2020;540002698;540023264;234;28;;15;;3;14;294
Q22;2020;540003043;540023264;2;;;;;;;2
Q22;2020;540006459;540023264;1;;;3;;;;4
Q22;2020;540009412;540019726;2;;;;;;;2
Q22;2020;540009701;540019726;4;;;;;;;4
Q22;2020;540010568;540010519;;;;3;;;;3
Q22;2020;540013737;540019726;2;;;;;;;2
Q22;2020;540014073;540000056;40;1;;;;7;;48
Q22;2020;540020146;540006707;;;;;;;2;2
Q22;2020;540022811;540023264;1;;;;;;;1
Q22;2020;540023256;540020963;1;;;;;;;1
Q22;2020;550000012;550006795;29;4;;;11;;16;60
Q22;2020;550000038;550000046;0;0;0;2;0;0;0;2
Q22;2020;550000186;550006795;;;;;;;3;3
Q22;2020;550000251;550000095;1;;;;;;;1
Q22;2020;550000434;550003354;4;1;;7;2;;5;19
Q22;2020;550003362;550006795;;;;;;;5;5
Q22;2020;560000127;560023210;49;1;;20;11;2;2;85
Q22;2020;560000135;560005746;33;1;;24;6;2;1;67
Q22;2020;560000143;560014748;;;;10;;;1;11
Q22;2020;560000192;560000044;;;;8;;;;8
Q22;2020;560000200;560023210;;;;5;;;;5
Q22;2020;560000382;560002032;7;;;;;;1;8
Q22;2020;560000697;560002677;1;;;1;;;;2
Q22;2020;560002024;560006074;6;;;;;;;6
Q22;2020;560003055;440042844;1;;;;;;;1
Q22;2020;560008799;560013989;2;;;;;;;2
Q22;2020;570000059;570025254;2;0;0;10;0;;10;22
Q22;2020;570000117;570015099;;0;0;9;0;0;6;15
Q22;2020;570000216;570010181;;;;;1;;;1
Q22;2020;570000349;570005165;65;2;0;0;0;0;0;67
Q22;2020;570000596;750821092;11;;;15;1;;;27
Q22;2020;570000885;570000133;3;;;;;;2;5
Q22;2020;570000893;570000141;6;;;;;;1;7
Q22;2020;570000901;570000158;2;1;;12;;1;;16
Q22;2020;570000950;570000398;2;;;;;;;2
Q22;2020;570001016;570000513;9;0;0;0;0;;0;9
Q22;2020;570001057;570023630;;;;1;;;;1
Q22;2020;570003079;570010181;;;;2;;1;;3
Q22;2020;570026252;570023630;17;;;;;;;17
Q22;2020;570026682;570005165;161;6;3;0;0;0;0;170
Q22;2020;580004836;580780039;;;;;;;3;3
Q22;2020;580972636;580780971;;;;;;;2;2
Q22;2020;580972669;580780070;;;;;;;2;2
Q22;2020;580972685;580780096;;;;2;;;;2
Q22;2020;580972693;580780039;3;;;5;7;;24;39
Q22;2020;590000014;590780052;2;;;;2;;;4
Q22;2020;590000105;590780193;46;;;3;;5;1;55
Q22;2020;590000121;590780227;13;;1;17;4;1;4;40
Q22;2020;590000188;590780334;65;6;;5;;;2;78
Q22;2020;590000337;590781415;38;4;;16;6;3;10;77
Q22;2020;590000428;590781605;10;;;15;1;;;26
Q22;2020;590000451;590781647;;;;1;;;;1
Q22;2020;590000477;590781670;1;;;;;;3;4
Q22;2020;590000527;590781795;;;;1;;;4;5
Q22;2020;590000535;590781803;2;0;0;8;0;0;1;11
Q22;2020;590000592;590782165;4;;;9;;;3;16
Q22;2020;590000600;590782207;2;0;0;0;0;0;0;2
Q22;2020;590000618;590782215;84;11;1;25;1;3;11;136
Q22;2020;590000691;590782439;2;;;;;;;2
Q22;2020;590000758;590782637;2;2;;16;;1;5;26
Q22;2020;590000766;590782645;2;;;;;;;2
Q22;2020;590000774;590782652;;;;6;;;;6
Q22;2020;590000782;590782660;16;;;4;;3;;23
Q22;2020;590000790;590782678;9;;;;;;;9
Q22;2020;590001004;590783239;51;4;;9;;1;5;70
Q22;2020;590001418;590034740;19;0;0;9;0;1;0;29
Q22;2020;590001442;590784245;;;;2;;;0;2
Q22;2020;590001582;590785663;;;;3;;;;3
Q22;2020;590006607;590780193;107;;;11;;1;6;125
Q22;2020;590016408;590016358;1;;;;;;;1
Q22;2020;590033429;590782421;1;;;;;;;1
Q22;2020;590040267;590782678;1;;;;;;;1
Q22;2020;590044665;750720575;2;;;;;;;2
Q22;2020;590049565;780020715;;;;2;;;;2
Q22;2020;590780060;590000022;1;;;;;;;1
Q22;2020;590780284;590051801;50;2;;15;;;3;70
Q22;2020;590782611;750719239;3;;;;;;;3
Q22;2020;590784864;590780193;37;;;7;1;4;1;50
Q22;2020;590784898;590780193;12;;;1;;1;;14
Q22;2020;590785341;750005068;1;;;;;;;1
Q22;2020;590785374;620001834;3;;;;;;0;3
Q22;2020;590785424;930019484;1;;;;;;;1
Q22;2020;590787586;590780193;72;;;3;4;6;3;88
Q22;2020;590788865;590782421;;;;1;;;;1
Q22;2020;590791091;590780193;7;;;;;;;7
Q22;2020;590791729;590781902;;;;3;;;;3
Q22;2020;590796975;590780193;216;50;20;13;9;21;8;337
Q22;2020;590797353;590051801;49;;;15;1;;1;66
Q22;2020;590797387;590805628;1;;;;;1;;2
Q22;2020;590801106;590782421;66;2;0;24;3;2;0;97
Q22;2020;590804696;590781902;38;1;;21;2;4;5;71
Q22;2020;590806360;590003596;3;;;;;;;3
Q22;2020;590811279;590780193;183;;;6;;7;6;202
Q22;2020;590812186;590782421;;;;1;;;;1
Q22;2020;600000012;600100028;10;;;;;;3;13
Q22;2020;600000053;600101984;3;;;6;;;14;23
Q22;2020;600000186;600100648;;;;7;1;;;8
Q22;2020;600000194;600100713;35;0;0;38;0;3;26;102
Q22;2020;600000285;600100721;2;0;0;6;0;0;1;9
Q22;2020;600000467;600101984;19;;;8;;;43;70
Q22;2020;600100184;920033198;1;;;;;;;1
Q22;2020;600100796;750720609;1;;;;;;;1
Q22;2020;600113476;600100721;32;2;0;15;0;0;10;59
Q22;2020;610000028;610780025;1;;;;;;;1
Q22;2020;610000051;610780082;9;;;15;;;35;59
Q22;2020;610000069;610780090;8;;;2;5;;;15
Q22;2020;610000093;610780140;1;;;;;;;1
Q22;2020;610000119;610780165;2;;;5;;;11;18
Q22;2020;610780116;610790594;1;;;;;;3;4
Q22;2020;610784050;610780082;;;;;;;1;1
Q22;2020;620000026;620003814;;;;;;;1;1
Q22;2020;620000034;620100057;34;3;;25;8;4;11;85
Q22;2020;620000224;620100651;8;2;0;25;0;1;19;55
Q22;2020;620000240;620100677;5;;;2;;;;7
Q22;2020;620000257;620100685;82;9;0;27;0;3;10;131
Q22;2020;620000281;620101287;7;;;7;;;8;22
Q22;2020;620000323;620101337;26;;1;;8;;12;47
Q22;2020;620000349;620101360;5;;;2;2;;21;30
Q22;2020;620000653;620103440;37;3;0;11;6;0;10;67
Q22;2020;620003202;620103432;8;1;0;15;2;2;3;31
Q22;2020;620003350;620001834;1;0;0;0;0;0;0;1
Q22;2020;620003376;620001834;8;1;;2;;;;11
Q22;2020;620003475;620100685;2;0;0;1;0;0;1;4
Q22;2020;620018143;620100057;2;;;;;;;2
Q22;2020;620025346;620001834;1;;;;;;;1
Q22;2020;620026690;620027839;1;;;;;;;1
Q22;2020;620027664;620003814;;;;;;;4;4
Q22;2020;620100099;620014779;;1;;;;;;1
Q22;2020;620100347;590039863;2;;;;;;;2
Q22;2020;630000131;630003168;1;;;;;;;1
Q22;2020;630000149;630780302;2;0;0;;0;0;0;2
Q22;2020;630000404;630780989;180;22;;27;;9;22;260
Q22;2020;630000412;630780997;;;;3;;;;3
Q22;2020;630000420;630781003;4;1;;5;;;2;12
Q22;2020;630000438;630781011;8;1;;11;;;2;22
Q22;2020;630000446;630781029;;;;6;;;2;8
Q22;2020;630000479;630781110;34;4;0;;1;0;0;39
Q22;2020;630000487;630781136;1;;;;;;;1
Q22;2020;630010296;630001188;2;;;;;;;2
Q22;2020;630780195;630786754;19;;;;;;;19
Q22;2020;630781268;630780989;125;4;14;16;;2;9;170
Q22;2020;630781755;630011518;2;;;;;;;2
Q22;2020;630781771;630780989;23;;;;;3;;26
Q22;2020;630781839;630000826;2;;;;;;;2
Q22;2020;630783538;630780989;6;;;6;;1;;13
Q22;2020;640000162;640780417;49;0;0;41;0;4;1;95
Q22;2020;640000402;640780813;;;;5;3;;1;9
Q22;2020;640000410;640780821;;;;1;;;;1
Q22;2020;640000436;640780862;5;;;1;;1;2;9
Q22;2020;640000600;640781290;75;0;0;2;0;3;6;86
Q22;2020;640005393;650789068;1;;;;;;;1
Q22;2020;640017646;640017638;2;0;0;3;0;0;0;5
Q22;2020;640780185;640000089;1;;;;;;;1
Q22;2020;640780946;640000469;1;;;1;;;;2
Q22;2020;650000045;650780158;0;0;0;2;0;0;0;2
Q22;2020;650000052;650780166;3;;;;;;;3
Q22;2020;650000060;650780174;4;;;;;;;4
Q22;2020;650000417;650783160;23;;;7;9;;3;42
Q22;2020;650780182;650783160;2;;;;;;;2
Q22;2020;650784218;650780174;;;;1;1;;;2
Q22;2020;660000084;660780180;36;3;2;38;;1;28;108
Q22;2020;660000092;660780198;4;1;0;0;0;0;0;5
Q22;2020;670000025;670780055;202;6;15;19;;12;47;301
Q22;2020;670000058;670013366;14;;;;;;4;18
Q22;2020;670000157;670780337;32;1;0;27;1;2;13;76
Q22;2020;670000272;670780543;;;;4;;;2;6
Q22;2020;670000306;670780584;;;;2;;;;2
Q22;2020;670000397;670017755;;;;36;;;1;37
Q22;2020;670000405;670017755;7;;;;;;;7
Q22;2020;670000603;670781152;5;;;;;;4;9
Q22;2020;670017458;670017441;;;;2;;;;2
Q22;2020;670018068;670017847;2;;;;;;;2
Q22;2020;670780113;670780055;15;;;;;;;15
Q22;2020;670780121;670013754;10;;;;;0;0;10
Q22;2020;670780188;670014604;5;;;;;;;5
Q22;2020;670781129;670013754;1;;;1;;0;0;2
Q22;2020;670783133;670780055;7;;;6;;2;1;16
Q22;2020;670783273;670780055;214;27;1;27;;3;40;312
Q22;2020;670798636;670014604;4;;;;;;;4
Q22;2020;670799550;670780055;2;;;;;1;;3
Q22;2020;680000031;680020336;1;;;;;;;1
Q22;2020;680000544;680020336;5;;;;;;;5
Q22;2020;680000601;680020336;2;;;;;;;2
Q22;2020;680000627;680020336;6;;;;;;;6
Q22;2020;680000684;680000973;69;3;;33;10;5;64;184
Q22;2020;680000700;680001005;;;;;;;1;1
Q22;2020;680000874;680001179;8;;;;;;1;9
Q22;2020;680004546;680020336;93;;;36;21;5;46;201
Q22;2020;680004553;680020336;;;;9;;;;9
Q22;2020;680004579;680000973;;;;2;;;;2
Q22;2020;680007648;680007598;;;;1;;;;1
Q22;2020;680020427;680014495;2;;;;;;;2
Q22;2020;690000013;690780036;;;;1;;;;1
Q22;2020;690000021;690780044;;;;;;;5;5
Q22;2020;690000088;690780101;49;;;;;3;4;56
Q22;2020;690000096;690780119;3;;;;;;;3
Q22;2020;690000245;690780432;;;;4;;;7;11
Q22;2020;690000427;750721334;;;;;;;6;6
Q22;2020;690000575;690782222;;;;59;5;1;15;80
Q22;2020;690000617;690782271;;;;;;;2;2
Q22;2020;690000625;690782271;0;;;5;;;6;11
Q22;2020;690000773;690782925;;1;;1;;;;2
Q22;2020;690000880;690783220;44;4;;;;;4;52
Q22;2020;690007539;690781810;137;5;;13;;2;12;169
Q22;2020;690010848;690000450;5;2;;;;;;7
Q22;2020;690019849;690781810;3;;;;;;2;5
Q22;2020;690022959;690000732;2;;;;;;;2
Q22;2020;690023239;690000146;;2;;;;;;2
Q22;2020;690023411;690000252;6;;;;;;;6
Q22;2020;690025366;690000450;1;;;2;;;;3
Q22;2020;690041124;690000724;6;;;;;;;6
Q22;2020;690041132;690006598;10;;;;;;6;16
Q22;2020;690041488;690041488;1;;;;;;;1
Q22;2020;690780093;750821092;11;;;;;;1;12
Q22;2020;690780549;920030269;1;;;;;;3;4
Q22;2020;690780648;690036900;5;;;;;;;5
Q22;2020;690781745;690000542;1;;;;;;;1
Q22;2020;690782081;750005068;1;;;;;;;1
Q22;2020;690782172;690782172;1;;;;;;;1
Q22;2020;690783154;690781810;164;10;18;12;;10;15;229
Q22;2020;690784137;690781810;163;15;;6;;10;34;228
Q22;2020;690784152;690781810;140;25;1;15;;3;7;191
Q22;2020;690784178;690781810;47;2;;;;2;14;65
Q22;2020;690784186;690781810;50;8;;;;2;19;79
Q22;2020;690784194;690781810;7;2;;5;;1;;15
Q22;2020;690784202;690781810;9;;;;;3;;12
Q22;2020;690787429;690781810;1;;;;;1;;2
Q22;2020;690787478;690781810;2;1;;;;;2;5
Q22;2020;690793468;690002068;3;;;;;0;;3
Q22;2020;690796727;690796727;13;;;1;;;;14
Q22;2020;690803044;690000450;7;;;5;;;;12
Q22;2020;690805361;690805353;36;2;;11;3;3;1;56
Q22;2020;700000011;700004591;;;;2;2;;;4
Q22;2020;700000029;700004591;22;;;17;1;;5;45
Q22;2020;700780042;250006335;1;;;;;1;;2
Q22;2020;700780059;700004591;;;;;;;1;1
Q22;2020;700780075;700004096;6;;;;;;7;13
Q22;2020;700780208;700004591;;;;;;;1;1
Q22;2020;710002288;750721334;1;;;;;;;1
Q22;2020;710002569;710000092;;;;1;;;;1
Q22;2020;710006859;710000118;2;;;;;;;2
Q22;2020;710010067;710780644;3;;;12;;;2;17
Q22;2020;710010786;710781451;0;0;0;7;0;0;0;7
Q22;2020;710014317;710001843;1;;;;;;;1
Q22;2020;710014820;710012915;1;;;;;;;1
Q22;2020;710780917;710000274;;;;7;;;;7
Q22;2020;710781824;710000464;1;;;;;;;1
Q22;2020;710978180;710781360;;;;1;;;;1
Q22;2020;710978230;710781329;9;;;;;;;9
Q22;2020;710978263;710780958;40;1;0;17;6;4;1;69
Q22;2020;710978271;710780644;2;;;;;;;2
Q22;2020;710978289;710780263;39;1;0;7;7;4;0;58
Q22;2020;710978313;710976705;7;0;0;2;2;0;2;13
Q22;2020;710978347;570010181;;;;7;5;;;12
Q22;2020;720000033;720000025;107;3;0;37;16;4;25;192
Q22;2020;720000041;720000058;8;;;;;;1;9
Q22;2020;720000249;720000645;;;;1;;;;1
Q22;2020;720000413;720008390;1;;;;;1;;2
Q22;2020;720000470;610780082;;;;3;;;2;5
Q22;2020;720000744;720000454;2;;;2;;;1;5
Q22;2020;720014729;720002294;1;;;;;;;1
Q22;2020;720016179;720016724;3;1;0;5;0;0;1;10
Q22;2020;720018100;750720575;1;;;;;;;1
Q22;2020;730000031;730000015;50;2;1;37;3;6;21;120
Q22;2020;730000080;730780103;;;;2;;;;2
Q22;2020;730000098;730000015;;;;3;;;;3
Q22;2020;730000304;730780582;4;0;0;0;0;1;0;5
Q22;2020;730783552;730000015;;;;3;;;;3
Q22;2020;730783644;730000015;2;;;;;1;;3
Q22;2020;740000328;740790381;8;1;;8;;;;17
Q22;2020;740781141;740790258;20;2;0;19;1;;14;56
Q22;2020;740781224;740001839;4;;;23;;;1;28
Q22;2020;750000481;750110025;33;;;;;;4;37
Q22;2020;750000499;750062036;61;2;0;67;0;7;23;160
Q22;2020;750000507;750058844;2;;;;;;;2
Q22;2020;750000523;750150120;107;5;;10;;7;26;155
Q22;2020;750006538;940016819;6;0;0;0;0;1;0;7
Q22;2020;750007668;750719270;1;;;;;2;;3
Q22;2020;750039448;750720914;6;;;;;;2;8
Q22;2020;750052037;750052037;1;;;;;;;1
Q22;2020;750055287;940026677;9;;;;;;2;11
Q22;2020;750057028;750005068;1;;;;;;;1
Q22;2020;750100299;750712184;10;0;0;0;0;2;0;12
Q22;2020;750150013;750811887;9;;;;;;3;12
Q22;2020;750150104;750720476;42;3;;;;;18;63
Q22;2020;750150146;750720609;4;;;;;1;6;11
Q22;2020;750150187;750000143;0;0;0;1;0;0;0;1
Q22;2020;750150237;750006728;40;1;0;0;0;0;3;44
Q22;2020;750150260;750006728;0;0;0;1;0;0;0;1
Q22;2020;750150344;750720468;3;;;;;;;3
Q22;2020;750160012;750813321;57;2;;;;;3;62
Q22;2020;750170102;750721391;3;;;;;;;3
Q22;2020;750300097;750813305;3;;;;;;1;4
Q22;2020;750301160;750001067;4;;;;;;;4
Q22;2020;760000018;760780023;27;2;;34;;1;14;78
Q22;2020;760000133;760780213;;;;1;;;;1
Q22;2020;760000141;760780239;7;;;10;;;;17
Q22;2020;760000158;760780239;483;39;;147;;28;17;714
Q22;2020;760000166;760780247;41;4;;;;;2;47
Q22;2020;760000174;760780254;0;0;0;2;0;0;0;2
Q22;2020;760000182;760780262;11;0;0;0;0;0;0;11
Q22;2020;760000190;760780270;45;;;;;5;7;57
Q22;2020;760000364;760780734;1;0;0;9;0;0;3;13
Q22;2020;760000372;760780742;5;;;;;;;5
Q22;2020;760000463;760024042;30;2;;27;;2;9;70
Q22;2020;760000620;760782227;2;1;;;;;;3
Q22;2020;760021329;760000448;1;;;;;;;1
Q22;2020;760780692;760025734;7;;;;;;;7
Q22;2020;760783522;760780239;17;;;9;;1;;27
Q22;2020;760783530;760780239;;;;2;;;1;3
Q22;2020;770000131;770021145;3;;;8;;;12;23
Q22;2020;770000149;770021152;;;;14;;;12;26
Q22;2020;770000156;770110054;3;1;;33;9;1;58;105
Q22;2020;770000164;770021152;9;;;;;;1;10
Q22;2020;770000172;770110070;1;0;0;0;4;0;7;12
Q22;2020;770000446;770021145;16;;;13;3;;48;80
Q22;2020;770019032;770021145;35;;;14;1;;36;86
Q22;2020;770020949;770015030;1;;;;;;;1
Q22;2020;780000287;780110011;4;;;16;;1;40;61
Q22;2020;780000295;780002697;5;;;15;;;;20
Q22;2020;780000311;780001236;50;3;;21;;1;49;124
Q22;2020;780000329;780110052;0;0;0;15;1;0;14;30
Q22;2020;780000337;780001236;4;1;;2;;;7;14
Q22;2020;780000402;780024113;0;0;0;5;0;0;5;10
Q22;2020;780000410;780140059;5;;;;;;1;6
Q22;2020;780000428;780002697;3;;;;;;;3
Q22;2020;780001657;780530010;;;;;;;1;1
Q22;2020;780140018;750005068;4;;;;;;;4
Q22;2020;780150066;780808614;2;;;;;;;2
Q22;2020;780300323;780003679;1;;;;;;;1
Q22;2020;780300422;780002259;1;0;0;0;1;0;0;2
Q22;2020;780800256;780110078;84;4;0;24;13;6;21;152
Q22;2020;790000111;790019491;;;;1;;;;1
Q22;2020;790019848;790006654;;;;;;;10;10
Q22;2020;800000143;800000028;14;2;0;11;0;3;7;37
Q22;2020;800000184;800000036;;;;1;;;;1
Q22;2020;800000192;800000044;45;1;;6;;6;1;59
Q22;2020;800000200;800000051;1;;;6;;;;7
Q22;2020;800000226;800000069;;;;11;;;1;12
Q22;2020;800000275;800000077;2;;;;;;;2
Q22;2020;800000390;800000085;;;;3;1;;5;9
Q22;2020;800000432;800000093;;;;4;;;;4
Q22;2020;800000457;800000119;8;;;1;;2;;11
Q22;2020;800004111;800000093;0;;;;;;1;1
Q22;2020;800006124;800000044;302;43;0;18;;16;17;396
Q22;2020;800006231;800000028;0;0;0;1;0;0;0;1
Q22;2020;800009920;800003071;1;;;;;;;1
Q22;2020;800016768;800003071;1;;;;;;;1
Q22;2020;800016776;800000085;1;;;;;;;1
Q22;2020;810000505;810000331;18;0;0;9;0;1;3;31
Q22;2020;810000521;810000380;8;;;13;2;;;23
Q22;2020;810000562;810000455;4;;;2;2;;1;9
Q22;2020;820000032;820000016;22;1;;4;11;1;2;41
Q22;2020;830000279;830100517;0;1;0;8;0;0;0;9
Q22;2020;830000287;830100525;0;0;0;13;0;0;1;14
Q22;2020;830000295;830100533;1;1;0;15;0;0;0;17
Q22;2020;830000311;830100566;5;;;15;;1;10;31
Q22;2020;830000345;830100616;40;;;22;;4;12;78
Q22;2020;830000600;830101200;1;;;;;;;1
Q22;2020;830100558;690781810;3;;;;;;5;8
Q22;2020;830100574;750821092;25;1;0;39;5;0;0;70
Q22;2020;830100608;830100616;4;;;3;;;0;7
Q22;2020;830100632;250002284;1;;;;;;;1
Q22;2020;830100814;920030269;;;;;;;1;1
Q22;2020;830202743;830100616;1;;;2;;;;3
Q22;2020;840000343;840000012;;;;;;;2;2
Q22;2020;840000350;840000657;1;2;;0;;;;3
Q22;2020;840000392;840000046;;;;;;;6;6
Q22;2020;840000418;840004659;;;;2;1;;;3
Q22;2020;840000483;840000087;;;;5;;;2;7
Q22;2020;840000491;130041916;;1;;2;;;;3
Q22;2020;840000541;840000137;2;1;;1;;1;0;5
Q22;2020;840014088;750056335;;;;1;;;;1
Q22;2020;850000118;850013244;;;;;1;;;1
Q22;2020;850000142;850000019;115;;;3;;5;5;128
Q22;2020;850000175;850009010;3;1;;14;;;;18
Q22;2020;850000209;850000019;5;;;;;;;5
Q22;2020;850000225;850000019;5;;;;;;;5
Q22;2020;850000241;850000084;1;;;16;;;;17
Q22;2020;850000258;850000092;4;;;2;;;2;8
Q22;2020;850009630;850000035;;;;10;;;2;12
Q22;2020;860000017;860780048;33;;;;;3;;36
Q22;2020;860000025;860013382;4;1;;10;1;1;0;17
Q22;2020;860000058;860014208;;;;1;;;;1
Q22;2020;860000223;860014208;319;30;;43;17;17;2;428
Q22;2020;860011014;860014208;;;;1;;;;1
Q22;2020;870000064;870000015;248;52;1;65;;;14;380
Q22;2020;870000098;870000023;7;;;;4;;1;12
Q22;2020;870000270;870000031;;;;;4;1;2;7
Q22;2020;870000288;870017415;2;;;;;;;2
Q22;2020;870000551;870014503;2;;;;;;;2
Q22;2020;870000601;870014248;0;;;1;;;;1
Q22;2020;870001567;870014503;2;;;;;;;2
Q22;2020;870003514;870000015;6;0;0;0;1;0;0;7
Q22;2020;870006137;870002466;18;2;;;;4;2;26
Q22;2020;870007358;870016722;4;;;;;;;4
Q22;2020;870014859;870000015;32;1;0;13;1;0;2;49
Q22;2020;880000021;880007059;28;2;6;16;2;2;8;64
Q22;2020;880000039;880780069;1;;;;;;;1
Q22;2020;880000047;880780077;12;;;2;4;1;5;24
Q22;2020;880000054;880007299;1;1;;7;;;;9
Q22;2020;880000062;880780093;3;;;15;;;3;21
Q22;2020;880000088;880780119;4;;;;;2;;6
Q22;2020;880006663;880007059;2;;;;;;;2
Q22;2020;890008956;890001738;1;;;;;;;1
Q22;2020;890973258;890970569;1;;;;;;1;2
Q22;2020;890975519;890000052;5;;;;;;;5
Q22;2020;890975527;890000037;13;;;8;4;;34;59
Q22;2020;890975535;890000409;;;;2;;;;2
Q22;2020;890975543;890000417;3;;;;2;;3;8
Q22;2020;890975550;890970569;3;;;1;;;37;41
Q22;2020;890975568;890000433;;;;;;;1;1
Q22;2020;900002429;700004096;4;;;1;;;2;7
Q22;2020;900003039;900000365;46;2;0;35;8;3;28;122
Q22;2020;910000272;910110014;;;;2;;;8;10
Q22;2020;910000298;910110055;2;;;22;7;;46;77
Q22;2020;910000306;910110055;5;;;1;5;;21;32
Q22;2020;910000314;910002773;;;;;6;4;;10
Q22;2020;910000330;910140029;1;;;1;;1;8;11
Q22;2020;910018423;910110055;0;;;;5;;3;8
Q22;2020;910020254;910002773;65;1;;33;5;7;83;194
Q22;2020;910110071;910110055;0;;;;;;3;3
Q22;2020;910140037;750720914;3;;;;;;1;4
Q22;2020;910150028;750811184;;;;;;;1;1
Q22;2020;910300011;130050610;1;;;;;;;1
Q22;2020;910300219;910003888;5;;;;;;;5
Q22;2020;910310028;920030269;1;;;;;;;1
Q22;2020;910800986;910110055;;;;;;;1;1
Q22;2020;910803543;910017615;4;;;;;;;4
Q22;2020;920000460;750813321;24;3;;;;;1;28
Q22;2020;920000569;920026374;1;;;;;;2;3
Q22;2020;920000577;920110020;2;;1;12;3;;10;28
Q22;2020;920000585;920026374;9;;;13;;;4;26
Q22;2020;920000619;920009909;13;;;;;;1;14
Q22;2020;920000643;920032505;4;;;14;;;;18
Q22;2020;920000650;920150059;149;15;0;0;0;0;6;170
Q22;2020;920000684;750150120;32;2;;;;;;34
Q22;2020;920002177;920804465;9;;;2;;;3;14
Q22;2020;920007408;950140012;0;0;0;1;0;;0;1
Q22;2020;920007549;920007499;1;0;0;0;0;0;0;1
Q22;2020;920012978;920024775;2;;;;;;;2
Q22;2020;920024718;920029642;3;;;;;;;3
Q22;2020;920027711;940140049;6;;;;;;1;7
Q22;2020;920100013;750712184;89;6;0;0;11;4;10;120
Q22;2020;920100021;750712184;65;5;0;0;10;2;24;106
Q22;2020;920100054;750712184;27;0;0;0;4;1;7;39
Q22;2020;920120011;750821092;24;;;26;12;;;62
Q22;2020;920140019;750005068;2;;;;;;;2
Q22;2020;920140027;750720575;4;;;;;;1;5
Q22;2020;920300043;920001526;8;1;;;3;;;12
Q22;2020;920300191;920000767;1;;;;;;;1
Q22;2020;920300365;920815388;2;;;;;;;2
Q22;2020;920300753;920810736;3;;;;;;;3
Q22;2020;920300787;920000981;;;;10;;;;10
Q22;2020;920300936;920006848;1;;;;;;;1
Q22;2020;920811635;780140059;6;;;;;;1;7
Q22;2020;930000286;930021480;24;;;17;;;54;95
Q22;2020;930000294;930021480;1;;;1;;;4;6
Q22;2020;930000302;930110036;63;1;;;;1;32;97
Q22;2020;930000328;930110051;79;2;;32;4;1;23;141
Q22;2020;930000336;930110069;2;5;0;68;0;1;60;136
Q22;2020;930000344;930140025;19;0;0;1;0;0;20;40
Q22;2020;930001433;930110051;3;;;;;;;3
Q22;2020;930015458;930003975;1;;;;;;;1
Q22;2020;930300553;930000633;;;;3;;;;3
Q22;2020;930300645;930000682;3;;;;;;;3
Q22;2020;930706239;930110051;;;;2;;;;2
Q22;2020;940000573;940110018;62;4;0;22;2;1;33;124
Q22;2020;940000599;940110042;27;0;1;19;1;1;57;106
Q22;2020;940000607;940140015;8;;;;;0;;8
Q22;2020;940000615;940140023;6;;;;;1;2;9
Q22;2020;940000631;940140049;15;2;;3;;;2;22
Q22;2020;940000656;940160013;1;;;;;;1;2
Q22;2020;940000664;940160013;83;5;;;;;44;132
Q22;2020;940006679;940017338;1;;;;;;;1
Q22;2020;940016868;940016819;15;1;0;0;0;2;4;22
Q22;2020;940100027;750712184;192;13;5;0;0;11;48;269
Q22;2020;940100035;750712184;7;0;6;8;0;0;0;21
Q22;2020;940100043;750712184;183;14;0;0;23;3;53;276
Q22;2020;940100050;750712184;3;1;0;0;0;0;0;4
Q22;2020;940100068;750712184;29;2;0;0;0;2;10;43
Q22;2020;940120017;750821092;10;;;12;;;;22
Q22;2020;940300270;940000771;1;;;;;;;1
Q22;2020;940300577;310021266;3;1;;2;;;;6
Q22;2020;940700032;940001027;1;;;;;1;;2
Q22;2020;940700040;570010181;1;0;0;0;0;0;0;1
Q22;2020;940806490;750810798;1;;;2;;;1;4
Q22;2020;940812506;940110042;27;0;1;19;1;1;57;106
Q22;2020;950000307;950110015;47;7;0;33;0;2;32;121
Q22;2020;950000315;950001370;;;;13;;;6;19
Q22;2020;950000323;950013870;16;;;29;;1;54;100
Q22;2020;950000331;950110049;17;;;29;3;1;48;98
Q22;2020;950000349;950015289;;;;2;;;;2
Q22;2020;950000364;950110080;28;0;0;22;8;0;48;106
Q22;2020;950000398;950140012;0;0;0;1;0;;0;1
Q22;2020;950002568;920030269;1;;;;;;;1
Q22;2020;950630012;750721334;2;0;0;0;0;0;0;2
Q22;2020;950806166;950001453;1;;;;;;;1
Q22;2020;970100020;970100152;;;;1;;;;1
Q22;2020;970100392;970100178;4;0;0;20;0;0;10;34
Q22;2020;970100442;970100228;168;0;0;0;0;7;8;183
Q22;2020;970100459;970100244;0;0;0;1;0;0;0;1
Q22;2020;970100475;970100277;9;;;;;2;0;11
Q22;2020;970100483;970100285;1;;;1;;;1;3
Q22;2020;970107249;970100731;2;;;;;;;2
Q22;2020;970107587;970103024;1;;;;;;;1
Q22;2020;970107637;970103024;1;;;;;;;1
Q22;2020;970112884;970100228;4;;;;;1;;5
Q22;2020;970200044;970202164;;;;2;;;;2
Q22;2020;970200069;970202180;1;0;0;7;0;1;0;9
Q22;2020;970211215;970211207;217;;;10;15;6;29;277
Q22;2020;970211223;970211207;9;;;2;8;;1;20
Q22;2020;970211231;970211207;5;;;;;1;9;15
Q22;2020;970211249;970211207;5;;;;;;4;9
