BOR;AN;nofinesset;nofinessej;PERSO;EFFPL;EFFPA;ETP;GAR;AST
NEUROCHIR_P;2014;380000067;380780080;N2500;27;11;34.49;;
NEUROCHIR_P;2014;380000067;380780080;N4000;8;1;9.25;;
NEUROCHIR_P;2014;380000067;380780080;NAUT;17;2;19.07;;
NEUROCHIR_P;2014;380000067;380780080;NCINS;6;1;6.82;;
NEUROCHIR_P;2014;420785354;420784878;M103X;;1;0.4;;
NEUROCHIR_P;2014;420785354;420784878;M1120;1;;1;0;1
NEUROCHIR_P;2014;420785354;420784878;M2060;9;1;4.05;0;1
NEUROCHIR_P;2014;420785354;420784878;N2200;38;11;44.92;;
NEUROCHIR_P;2014;420785354;420784878;N2400;0;3;0.18;;
NEUROCHIR_P;2014;420785354;420784878;N2500;27;6;27.67;;
NEUROCHIR_P;2014;420785354;420784878;NAUT;16;3;15.07;;
NEUROCHIR_P;2014;420785354;420784878;NCINS;4;0;2.34;;
NEUROCHIR_P;2014;440017598;440000289;M103X;5;;0.54;;
NEUROCHIR_P;2014;440017598;440000289;M2060;5;2;1.5;0;1
NEUROCHIR_P;2014;440017598;440000289;N2200;23;4;25.46;;
NEUROCHIR_P;2014;440017598;440000289;N2400;0;2;0.99;;
NEUROCHIR_P;2014;440017598;440000289;N2500;20;6;22.91;;
NEUROCHIR_P;2014;440017598;440000289;N4000;3;0;3;;
NEUROCHIR_P;2014;440017598;440000289;NAUT;11;4;11.44;;
NEUROCHIR_P;2014;440017598;440000289;NCINS;3;0;2.5;;
NEUROCHIR_P;2014;450002613;450000088;M1160;4;2;4.11;0;1
NEUROCHIR_P;2014;450002613;450000088;M2060;5;1;2.7;0;1
NEUROCHIR_P;2014;450002613;450000088;N2200;19;13;29.03;;
NEUROCHIR_P;2014;450002613;450000088;N2400;1;;0.04;;
NEUROCHIR_P;2014;450002613;450000088;N2500;16;6;18.65;;
NEUROCHIR_P;2014;450002613;450000088;N4000;3;1;1.77;;
NEUROCHIR_P;2014;450002613;450000088;NAUT;8;3;6.69;;
NEUROCHIR_P;2014;450002613;450000088;NCINS;1;0;1;;
NEUROCHIR_P;2014;490000049;490000031;M103X;2;0;2;;
NEUROCHIR_P;2014;490000049;490000031;M1160;2;0;2;0;1
NEUROCHIR_P;2014;490000049;490000031;M2060;7;1;7.2;0;1
NEUROCHIR_P;2014;490000049;490000031;N2200;26;13;31.11;;
NEUROCHIR_P;2014;490000049;490000031;N2500;25;8;30.2;;
NEUROCHIR_P;2014;490000049;490000031;N4000;2;0;2;;
NEUROCHIR_P;2014;490000049;490000031;NAUT;11;1;11.32;;
NEUROCHIR_P;2014;490000049;490000031;NCINS;12;0;4.38;;
NEUROCHIR_P;2014;510004302;510000029;M1120;0;0;0;0;1
NEUROCHIR_P;2014;510004302;510000029;M1160;0;0;0;0;1
NEUROCHIR_P;2014;510004302;510000029;M2060;4;1;0.51;0;1
NEUROCHIR_P;2014;510004302;510000029;MAUT;1;0;0.18;;
NEUROCHIR_P;2014;510004302;510000029;N2200;21;6;24.9;;
NEUROCHIR_P;2014;510004302;510000029;N2500;15;10;22.7;;
NEUROCHIR_P;2014;510004302;510000029;NAUT;6;7;10.6;;
NEUROCHIR_P;2014;510004302;510000029;NCINS;1;1;1.34;;
NEUROCHIR_P;2014;540001138;540023264;M103X;15;0;5.31;;
NEUROCHIR_P;2014;540001138;540023264;M1120;6;0;0.46;1;1
NEUROCHIR_P;2014;540001138;540023264;M1160;18;3;7.22;0;1
NEUROCHIR_P;2014;540001138;540023264;M2060;13;0;5.52;0;1
NEUROCHIR_P;2014;540001138;540023264;N2200;69;32;71.94;;
NEUROCHIR_P;2014;540001138;540023264;N2500;65;28;55.65;;
NEUROCHIR_P;2014;540001138;540023264;N4000;19;4;20.32;;
NEUROCHIR_P;2014;540001138;540023264;NAUT;53;22;48.46;;
NEUROCHIR_P;2014;540001138;540023264;NCINS;17;4;16.73;;
NEUROCHIR_P;2014;540002698;540023264;M1120;;;;0;1
NEUROCHIR_P;2014;540002698;540023264;M1160;;;;0;1
NEUROCHIR_P;2014;540002698;540023264;M2060;4;0;0.5;0;1
NEUROCHIR_P;2014;540002698;540023264;N2200;5;2;3.76;;
NEUROCHIR_P;2014;540002698;540023264;N2500;3;3;4.83;;
NEUROCHIR_P;2014;540002698;540023264;NAUT;2;0;1.19;;
NEUROCHIR_P;2014;540002698;540023264;NCINS;2;0;1.21;;
NEUROCHIR_P;2014;590000618;590782215;M103X;3;;1.38;;
NEUROCHIR_P;2014;590000618;590782215;M2060;6;1;6.03;0;1
NEUROCHIR_P;2014;590000618;590782215;N2200;19;8;28.56;;
NEUROCHIR_P;2014;590000618;590782215;N2500;18;2;19.66;;
NEUROCHIR_P;2014;590000618;590782215;NAUT;7;1;4.54;;
NEUROCHIR_P;2014;590000618;590782215;NCINS;1;;0.65;;
NEUROCHIR_P;2014;590780268;590053955;M103X;8;;;;
NEUROCHIR_P;2014;590780268;590053955;M1120;;1;;0;1
NEUROCHIR_P;2014;590780268;590053955;M1160;;15;;0;1
NEUROCHIR_P;2014;590780268;590053955;M2060;2;1;;1;1
NEUROCHIR_P;2014;590780268;590053955;N2200;22;;22;;
NEUROCHIR_P;2014;590780268;590053955;N2400;8;;8;;
NEUROCHIR_P;2014;590780268;590053955;N2500;4;;4;;
NEUROCHIR_P;2014;590780268;590053955;NCINS;1;;1;;
NEUROCHIR_P;2014;590796975;590780193;M1120;3;;2.17;;
NEUROCHIR_P;2014;590796975;590780193;M2060;10;;5.81;;
NEUROCHIR_P;2014;590796975;590780193;MAUT;1;2;2.27;;
NEUROCHIR_P;2014;590796975;590780193;N2200;49;16;57.31;;
NEUROCHIR_P;2014;590796975;590780193;N2400;4;0;4.56;;
NEUROCHIR_P;2014;590796975;590780193;N2500;61;20;71.76;;
NEUROCHIR_P;2014;590796975;590780193;NAUT;35;5;39.06;;
NEUROCHIR_P;2014;590796975;590780193;NCINS;10;2;12.37;;
NEUROCHIR_P;2014;630000404;630780989;M2060;5;0;4.01;0;1
NEUROCHIR_P;2014;630000404;630780989;N2200;28;11;37.57;;
NEUROCHIR_P;2014;630000404;630780989;N2500;24;3;26.41;;
NEUROCHIR_P;2014;630000404;630780989;NAUT;12;2;14.8;;
NEUROCHIR_P;2014;630000404;630780989;NCINS;2;;2;;
NEUROCHIR_P;2014;640000162;640780417;M2060;4;0;1.44;0;1
NEUROCHIR_P;2014;640000162;640780417;MAUT;1;1;1.1;;
NEUROCHIR_P;2014;640000162;640780417;N2200;11;0;10.91;;
NEUROCHIR_P;2014;640000162;640780417;N2500;12;2;12.91;;
NEUROCHIR_P;2014;640000162;640780417;NAUT;4;1;3.42;;
NEUROCHIR_P;2014;640000162;640780417;NCINS;1;0;1;;
NEUROCHIR_P;2014;640780946;640000469;M1160;;;;;1
NEUROCHIR_P;2014;640780946;640000469;M2060;4;;4;1;1
NEUROCHIR_P;2014;640780946;640000469;N2200;6;3;7.7;;
NEUROCHIR_P;2014;640780946;640000469;N2500;7;2;8;;
NEUROCHIR_P;2014;660000084;660780180;M103X;30;1;30.8;;
NEUROCHIR_P;2014;660000084;660780180;M1120;7;3;8.7;1;
NEUROCHIR_P;2014;660000084;660780180;M1160;1;13;1.5;;1
NEUROCHIR_P;2014;660000084;660780180;M2060;4;;4;0;1
NEUROCHIR_P;2014;660000084;660780180;N2200;10;;9.17;;
NEUROCHIR_P;2014;660000084;660780180;N2500;11;1;12.19;;
NEUROCHIR_P;2014;660000084;660780180;NCINS;1;;1;;
NEUROCHIR_P;2014;670783273;670780055;M103X;6;0;5.19;;
NEUROCHIR_P;2014;670783273;670780055;M1120;;1;0.03;0;0
NEUROCHIR_P;2014;670783273;670780055;M1160;3;;1.42;0;1
NEUROCHIR_P;2014;670783273;670780055;M2060;8;2;7.14;1;1
NEUROCHIR_P;2014;670783273;670780055;MAUT;1;1;1.5;;
NEUROCHIR_P;2014;670783273;670780055;N2200;35;17;46.58;;
NEUROCHIR_P;2014;670783273;670780055;N2400;3;0;3.82;;
NEUROCHIR_P;2014;670783273;670780055;N2500;28;9;34.8;;
NEUROCHIR_P;2014;670783273;670780055;N4000;7;1;7.53;;
NEUROCHIR_P;2014;670783273;670780055;NAUT;26;6;27.11;;
NEUROCHIR_P;2014;670783273;670780055;NCINS;2;0;2.33;;
NEUROCHIR_P;2014;680000684;680000973;M103X;8;1;8.8;;
NEUROCHIR_P;2014;680000684;680000973;M1120;8;0;8;0;1
NEUROCHIR_P;2014;680000684;680000973;M1160;3;;3;0;1
NEUROCHIR_P;2014;680000684;680000973;M2060;6;3;6.3;0;1
NEUROCHIR_P;2014;680000684;680000973;N2200;17;8;23.08;;
NEUROCHIR_P;2014;680000684;680000973;N2500;19;1;18.76;;
NEUROCHIR_P;2014;680000684;680000973;NAUT;17;2;18.6;;
NEUROCHIR_P;2014;680000684;680000973;NCINS;1;;1;;
NEUROCHIR_P;2014;690782834;690000724;M103X;17;;17;;
NEUROCHIR_P;2014;690782834;690000724;M1120;4;;4;0;0
NEUROCHIR_P;2014;690782834;690000724;M1160;9;0;9;;
NEUROCHIR_P;2014;690782834;690000724;M2060;3;2;3.1;;1
NEUROCHIR_P;2014;690782834;690000724;N2200;11;;11;;
NEUROCHIR_P;2014;690782834;690000724;N2500;10;;10;;
NEUROCHIR_P;2014;690782834;690000724;NAUT;1;;1;;
NEUROCHIR_P;2014;690784178;690781810;M103X;;;0.3;;
NEUROCHIR_P;2014;690784178;690781810;M1120;;;;1;0
NEUROCHIR_P;2014;690784178;690781810;M1160;;;0.6;0;1
NEUROCHIR_P;2014;690784178;690781810;M2060;6;9;14.69;1;0
NEUROCHIR_P;2014;690784178;690781810;MAUT;;1;0.49;;
NEUROCHIR_P;2014;690784178;690781810;N2200;73;24;89.43;;
NEUROCHIR_P;2014;690784178;690781810;N2500;83;9;86.39;;
NEUROCHIR_P;2014;690784178;690781810;NAUT;28;9;35.48;;
NEUROCHIR_P;2014;690784178;690781810;NCINS;20;2;21.34;;
NEUROCHIR_P;2014;740000237;740781133;M2060;4;3;3.27;0;1
NEUROCHIR_P;2014;740000237;740781133;N2200;15;7;8.77;;
NEUROCHIR_P;2014;740000237;740781133;N2500;17;7;8.71;;
NEUROCHIR_P;2014;740000237;740781133;NAUT;5;5;1.99;;
NEUROCHIR_P;2014;740000237;740781133;NCINS;1;0;0.4;;
NEUROCHIR_P;2014;750000499;750140014;M103X;9;5;11.6;;
NEUROCHIR_P;2014;750000499;750140014;M1120;9;7;9.5;1;
NEUROCHIR_P;2014;750000499;750140014;M1160;3;2;4.3;;1
NEUROCHIR_P;2014;750000499;750140014;M2060;7;1;4.9;1;1
NEUROCHIR_P;2014;750000499;750140014;N2200;26;2;26.25;;
NEUROCHIR_P;2014;750000499;750140014;N2500;25;1;26.13;;
NEUROCHIR_P;2014;750000499;750140014;NAUT;14;1;14.7;;
NEUROCHIR_P;2014;750000499;750140014;NCINS;1;0;1.58;;
NEUROCHIR_P;2014;750000549;750150229;M103X;18;3;18.64;;
NEUROCHIR_P;2014;750000549;750150229;M1120;1;1;1.2;0;0
NEUROCHIR_P;2014;750000549;750150229;M1160;5;;5.05;0;1
NEUROCHIR_P;2014;750000549;750150229;M2060;8;2;9.5;0;
NEUROCHIR_P;2014;750000549;750150229;MAUT;6;7;8.11;;
NEUROCHIR_P;2014;750000549;750150229;N2200;41;4;34.31;;
NEUROCHIR_P;2014;750000549;750150229;N2500;39;2;25.87;;
NEUROCHIR_P;2014;750000549;750150229;N4000;5;1;5.3;;
NEUROCHIR_P;2014;750000549;750150229;NAUT;28;3;23.77;;
NEUROCHIR_P;2014;750000549;750150229;NCINS;40;37;30.04;;
NEUROCHIR_P;2014;750100042;750712184;M1120;;1;0.2;0;0
NEUROCHIR_P;2014;750100042;750712184;M1160;2;3;2;0;1
NEUROCHIR_P;2014;750100042;750712184;M2060;3;5;6.5;0;1
NEUROCHIR_P;2014;750100042;750712184;N2200;23;2;24.7;;
NEUROCHIR_P;2014;750100042;750712184;N2400;2;3;2.5;;
NEUROCHIR_P;2014;750100042;750712184;N2500;23;3;25.7;;
NEUROCHIR_P;2014;750100042;750712184;N4000;6;;6;;
NEUROCHIR_P;2014;750100042;750712184;NAUT;4;2;5.8;;
NEUROCHIR_P;2014;750100042;750712184;NCINS;3;1;3.4;;
NEUROCHIR_P;2014;750100125;750712184;M103X;26;;26;;
NEUROCHIR_P;2014;750100125;750712184;M1160;3;2;3.61;;
NEUROCHIR_P;2014;750100125;750712184;M2060;14;;12.5;;
NEUROCHIR_P;2014;750100125;750712184;N2200;59;;58.61;;
NEUROCHIR_P;2014;750100125;750712184;N2400;1;;0.21;;
NEUROCHIR_P;2014;750100125;750712184;N2500;46;;43.67;;
NEUROCHIR_P;2014;750100125;750712184;N4000;8;;8;;
NEUROCHIR_P;2014;750100125;750712184;NAUT;11;;11;;
NEUROCHIR_P;2014;750100125;750712184;NCINS;3;1;3.7;;
NEUROCHIR_P;2014;750100208;750712184;M103X;7;2;8;;
NEUROCHIR_P;2014;750100208;750712184;M2060;7;;5.5;1;1
NEUROCHIR_P;2014;750100208;750712184;MAUT;1;1;1.5;;
NEUROCHIR_P;2014;750100208;750712184;N2200;11;2;12.6;;
NEUROCHIR_P;2014;750100208;750712184;N2400;3;;3;;
NEUROCHIR_P;2014;750100208;750712184;N2500;13;3;14.9;;
NEUROCHIR_P;2014;750100208;750712184;NAUT;14;3;16;;
NEUROCHIR_P;2014;750100208;750712184;NCINS;5;0;5;;
NEUROCHIR_P;2014;750120016;750821092;M2060;6;;6;;
NEUROCHIR_P;2014;750120016;750821092;N2200;9;;9;;
NEUROCHIR_P;2014;750120016;750821092;N2500;8;;8;;
NEUROCHIR_P;2014;750120016;750821092;NCINS;1;;0.8;;
NEUROCHIR_P;2014;760000158;760780239;M103X;7;;4.87;;
NEUROCHIR_P;2014;760000158;760780239;M1120;;1;0.1;;
NEUROCHIR_P;2014;760000158;760780239;M2060;7;1;5.28;1;
NEUROCHIR_P;2014;760000158;760780239;N2200;63;19;77.76;;
NEUROCHIR_P;2014;760000158;760780239;N2400;2;;2;;
NEUROCHIR_P;2014;760000158;760780239;N2500;44;23;58.87;;
NEUROCHIR_P;2014;760000158;760780239;NAUT;21;4;22.54;;
NEUROCHIR_P;2014;760000158;760780239;NCINS;11;;10.28;;
NEUROCHIR_P;2014;800000192;800000044;M1120;;;;1;1
NEUROCHIR_P;2014;800000192;800000044;M2060;;;;1;1
NEUROCHIR_P;2014;800000192;800000044;N2200;;;16.46;;
NEUROCHIR_P;2014;800000192;800000044;N2500;;;21.46;;
NEUROCHIR_P;2014;800000192;800000044;N4000;;;31.39;;
NEUROCHIR_P;2014;800000192;800000044;NAUT;;;18.6;;
NEUROCHIR_P;2014;800000192;800000044;NCINS;;;1.56;;
NEUROCHIR_P;2014;800006124;800000044;M1120;1;0;0.14;1;0
NEUROCHIR_P;2014;800006124;800000044;M2060;6;2;4.07;1;0
NEUROCHIR_P;2014;800006124;800000044;MAUT;1;0;0.05;;
NEUROCHIR_P;2014;800006124;800000044;N2200;10;10;3.82;;
NEUROCHIR_P;2014;800006124;800000044;N2500;21;2;4.76;;
NEUROCHIR_P;2014;800006124;800000044;NAUT;2;3;0.94;;
NEUROCHIR_P;2014;800006124;800000044;NCINS;2;;0.44;;
NEUROCHIR_P;2014;830100574;750821092;M1160;2;;2;0;1
NEUROCHIR_P;2014;830100574;750821092;M2060;4;;4;0;1
NEUROCHIR_P;2014;830100574;750821092;N2200;8;1;8.8;;
NEUROCHIR_P;2014;830100574;750821092;N2500;7;;7;;
NEUROCHIR_P;2014;830100574;750821092;N4000;3;;3;;
NEUROCHIR_P;2014;830100574;750821092;NAUT;2;;2;;
NEUROCHIR_P;2014;830100574;750821092;NCINS;1;;1;;
NEUROCHIR_P;2014;860000223;860013077;M103X;6;;5.25;;
NEUROCHIR_P;2014;860000223;860013077;M1120;12;6;4.21;0;1
NEUROCHIR_P;2014;860000223;860013077;M1160;3;1;2.89;0;1
NEUROCHIR_P;2014;860000223;860013077;M2060;7;1;4.1;0;1
NEUROCHIR_P;2014;860000223;860013077;N2200;50;12;58.35;;
NEUROCHIR_P;2014;860000223;860013077;N2400;1;2;1.85;;
NEUROCHIR_P;2014;860000223;860013077;N2500;50;15;57.37;;
NEUROCHIR_P;2014;860000223;860013077;N4000;6;;5.48;;
NEUROCHIR_P;2014;860000223;860013077;NAUT;14;4;16.03;;
NEUROCHIR_P;2014;860000223;860013077;NCINS;3;;3;;
NEUROCHIR_P;2014;870000064;870000015;M1120;0;1;0.35;0;1
NEUROCHIR_P;2014;870000064;870000015;M1160;2;0;0.65;0;1
NEUROCHIR_P;2014;870000064;870000015;M2060;7;0;2.79;0;1
NEUROCHIR_P;2014;870000064;870000015;MAUT;1;0;0.1;;
NEUROCHIR_P;2014;870000064;870000015;N2200;27;6;28.54;;
NEUROCHIR_P;2014;870000064;870000015;N2400;4;1;1.45;;
NEUROCHIR_P;2014;870000064;870000015;N2500;28;8;31.82;;
NEUROCHIR_P;2014;870000064;870000015;NAUT;11;1;8.66;;
NEUROCHIR_P;2014;870000064;870000015;NCINS;1;;1.27;;
NEUROCHIR_P;2014;920000650;920150059;M1120;5;1;5.5;;1
NEUROCHIR_P;2014;920000650;920150059;M1160;;;;;1
NEUROCHIR_P;2014;920000650;920150059;M2060;6;3;7.82;;1
NEUROCHIR_P;2014;920000650;920150059;N2200;17;1;18.9;;
NEUROCHIR_P;2014;920000650;920150059;N2400;1;;1;;
NEUROCHIR_P;2014;920000650;920150059;N2500;13;1;13.54;;
NEUROCHIR_P;2014;920000650;920150059;N4000;1;;1.5;;
NEUROCHIR_P;2014;920000650;920150059;NAUT;4;3;5.36;;
NEUROCHIR_P;2014;920000650;920150059;NCINS;1;1;1.6;;
NEUROCHIR_P;2014;920100039;750712184;M103X;1;1;1.6;;
NEUROCHIR_P;2014;920100039;750712184;M1120;5;1;5.15;0;1
NEUROCHIR_P;2014;920100039;750712184;M2060;6;3;6.2;0;1
NEUROCHIR_P;2014;920100039;750712184;N2200;19;3;21.4;;
NEUROCHIR_P;2014;920100039;750712184;N2500;17;4;20.2;;
NEUROCHIR_P;2014;920100039;750712184;N4000;3;1;3.8;;
NEUROCHIR_P;2014;920100039;750712184;NCINS;2;;2;;
NEUROCHIR_P;2014;930300025;930000393;M103X;8;;8;;
NEUROCHIR_P;2014;930300025;930000393;M1160;1;10;6;0;1
NEUROCHIR_P;2014;930300025;930000393;M2060;0;8;4;;1
NEUROCHIR_P;2014;930300025;930000393;N2500;7;1;7.66;;
NEUROCHIR_P;2014;930300025;930000393;NAUT;;1;0.5;;
NEUROCHIR_P;2014;930300025;930000393;NCINS;11;;11;;
NEUROCHIR_P;2014;940100027;750712184;M103X;1;4;2;;
NEUROCHIR_P;2014;940100027;750712184;M1120;1;2;2;;
NEUROCHIR_P;2014;940100027;750712184;M1160;2;1;2.5;0;1
NEUROCHIR_P;2014;940100027;750712184;M2060;8;3;9.5;1;1
NEUROCHIR_P;2014;940100027;750712184;N2200;26;1;26.14;;
NEUROCHIR_P;2014;940100027;750712184;N2500;22;;22;;
NEUROCHIR_P;2014;940100027;750712184;N4000;2;;2;;
NEUROCHIR_P;2014;940100027;750712184;NAUT;5;2;6.3;;
NEUROCHIR_P;2014;940100027;750712184;NCINS;1;1;1.5;;
NEUROCHIR_P;2014;940100043;750712184;M1120;;1;0.5;0;0
NEUROCHIR_P;2014;940100043;750712184;M1160;4;;4;1;1
NEUROCHIR_P;2014;940100043;750712184;M2060;6;3;7.5;1;1
NEUROCHIR_P;2014;940100043;750712184;MAUT;1;;1;;
NEUROCHIR_P;2014;940100043;750712184;N2200;22;4;25.3;;
NEUROCHIR_P;2014;940100043;750712184;N2500;22;;22;;
NEUROCHIR_P;2014;940100043;750712184;N4000;3;1;3.8;;
NEUROCHIR_P;2014;940100043;750712184;NCINS;3;;2.3;;
NEUROCHIR_P;2014;970100442;970100228;M2060;4;0;3.81;;1
NEUROCHIR_P;2014;970100442;970100228;N2200;10;0;10;;
NEUROCHIR_P;2014;970100442;970100228;N2400;1;0;0.5;;
NEUROCHIR_P;2014;970100442;970100228;N2500;9;1;9;;
NEUROCHIR_P;2014;970100442;970100228;NAUT;4;0;2;;
NEUROCHIR_P;2014;970100442;970100228;NCINS;1;0;1;;
NEUROCHIR_P;2014;970211215;970211207;M2060;3;;3;;1
NEUROCHIR_P;2014;970211215;970211207;N2200;16;;15.6;;
NEUROCHIR_P;2014;970211215;970211207;N2500;10;;9.4;;
NEUROCHIR_P;2014;970211215;970211207;NAUT;5;;5;;
NEUROCHIR_P;2014;970211215;970211207;NCINS;1;;1;;
NEUROCHIR_P;2014;970400057;970408589;M1120;;;;0;1
NEUROCHIR_P;2014;970400057;970408589;M1160;1;;1;0;1
NEUROCHIR_P;2014;970400057;970408589;M2060;5;0;5.71;0;1
NEUROCHIR_P;2014;970400057;970408589;N2200;10;1;10.75;;
NEUROCHIR_P;2014;970400057;970408589;N2400;1;;1;;
NEUROCHIR_P;2014;970400057;970408589;N2500;14;1;14.51;;
NEUROCHIR_P;2014;970400057;970408589;N4000;3;4;6.54;;
NEUROCHIR_P;2014;970400057;970408589;NAUT;4;2;5.11;;
NEUROCHIR_P;2014;970400057;970408589;NCINS;1;;1;;
NEUROCHIR_P;2013;060785003;060785011;M103X;5;0;4.6;;
NEUROCHIR_P;2013;060785003;060785011;M2060;7;0;4.15;0;
NEUROCHIR_P;2013;060785003;060785011;M2060;7;0;4.15;1;
NEUROCHIR_P;2013;060785003;060785011;MAUT;0;2;0.8;;
NEUROCHIR_P;2013;060785003;060785011;N2200;20;5;22.43;;
NEUROCHIR_P;2013;060785003;060785011;N2500;17;3;17.46;;
NEUROCHIR_P;2013;060785003;060785011;N4000;1;;1;;
NEUROCHIR_P;2013;060785003;060785011;NAUT;15;3;15.05;;
NEUROCHIR_P;2013;060785003;060785011;NCINS;2;;0.45;;
NEUROCHIR_P;2013;060785003;060785011;MEDCH;19;2;13.7;;
NEUROCHIR_P;2013;130780521;130786049;M1120;1;0;1;;
NEUROCHIR_P;2013;130780521;130786049;M1120;1;0;1;;
NEUROCHIR_P;2013;130780521;130786049;M2060;5;1;3.83;;
NEUROCHIR_P;2013;130780521;130786049;M2060;5;1;3.83;;
NEUROCHIR_P;2013;130780521;130786049;MAUT;1;3;0.45;;
NEUROCHIR_P;2013;130780521;130786049;N2200;26;6;25.43;;
NEUROCHIR_P;2013;130780521;130786049;N2400;;1;0.3;;
NEUROCHIR_P;2013;130780521;130786049;N2500;17;2;16.85;;
NEUROCHIR_P;2013;130780521;130786049;NAUT;7;;5.45;;
NEUROCHIR_P;2013;130780521;130786049;NCINS;2;0;1.6;;
NEUROCHIR_P;2013;130780521;130786049;MEDCH;13;5;10.11;;
NEUROCHIR_P;2013;130783293;130786049;M1120;0;1;0.1;;
NEUROCHIR_P;2013;130783293;130786049;M1120;0;1;0.1;;
NEUROCHIR_P;2013;130783293;130786049;M1160;3;3;1.5;;
NEUROCHIR_P;2013;130783293;130786049;M2060;7;1;3.72;;
NEUROCHIR_P;2013;130783293;130786049;M2060;7;1;3.72;;
NEUROCHIR_P;2013;130783293;130786049;MAUT;1;5;3.36;;
NEUROCHIR_P;2013;130783293;130786049;N2200;34;6;38.4;;
NEUROCHIR_P;2013;130783293;130786049;N2500;23;4;26.9;;
NEUROCHIR_P;2013;130783293;130786049;N4000;5;0;5.28;;
NEUROCHIR_P;2013;130783293;130786049;NAUT;15;3;15.9;;
NEUROCHIR_P;2013;130783293;130786049;NCINS;4;0;3.83;;
NEUROCHIR_P;2013;130783293;130786049;MEDCH;18;12;12.5;;
NEUROCHIR_P;2013;130784051;130037823;M103X;7;2;9;;
NEUROCHIR_P;2013;130784051;130037823;M1120;;6;6;0;
NEUROCHIR_P;2013;130784051;130037823;M1120;;6;6;0;
NEUROCHIR_P;2013;130784051;130037823;M1160;;3;3;0;1
NEUROCHIR_P;2013;130784051;130037823;M2060;4;2;6;0;
NEUROCHIR_P;2013;130784051;130037823;M2060;4;2;6;1;
NEUROCHIR_P;2013;130784051;130037823;N2200;26;5;27.2;;
NEUROCHIR_P;2013;130784051;130037823;N2500;22;;19.49;;
NEUROCHIR_P;2013;130784051;130037823;N4000;5;;5;;
NEUROCHIR_P;2013;130784051;130037823;NCINS;5;;3;;
NEUROCHIR_P;2013;130784051;130037823;MEDCH;15;21;36;;
NEUROCHIR_P;2013;140000209;140000100;M1160;4;1;2.25;0;1
NEUROCHIR_P;2013;140000209;140000100;M2060;8;;4.73;1;
NEUROCHIR_P;2013;140000209;140000100;M2060;8;;4.73;0;
NEUROCHIR_P;2013;140000209;140000100;N2200;20;9;24.85;;
NEUROCHIR_P;2013;140000209;140000100;N2500;30;6;29.42;;
NEUROCHIR_P;2013;140000209;140000100;N4000;11;7;9.5;;
NEUROCHIR_P;2013;140000209;140000100;NAUT;22;3;21.07;;
NEUROCHIR_P;2013;140000209;140000100;NCINS;5;;2.91;;
NEUROCHIR_P;2013;140000209;140000100;MEDCH;20;1;11.71;;
NEUROCHIR_P;2013;140017237;140003278;M103X;17;;17;;
NEUROCHIR_P;2013;140017237;140003278;M2060;4;;4;0;
NEUROCHIR_P;2013;140017237;140003278;M2060;4;;4;1;
NEUROCHIR_P;2013;140017237;140003278;N2200;8;2;9.28;;
NEUROCHIR_P;2013;140017237;140003278;N2500;5;4;7.79;;
NEUROCHIR_P;2013;140017237;140003278;NCINS;1;;0.5;;
NEUROCHIR_P;2013;140017237;140003278;MEDCH;25;;25;;
NEUROCHIR_P;2013;210987558;210780581;M1160;8;;4.95;;
NEUROCHIR_P;2013;210987558;210780581;M2060;8;;5.45;1;
NEUROCHIR_P;2013;210987558;210780581;M2060;8;;5.45;0;
NEUROCHIR_P;2013;210987558;210780581;MAUT;1;;0.2;;
NEUROCHIR_P;2013;210987558;210780581;N2200;36;;26.2;;
NEUROCHIR_P;2013;210987558;210780581;N2500;24;;13.45;;
NEUROCHIR_P;2013;210987558;210780581;NCINS;5;;3.66;;
NEUROCHIR_P;2013;210987558;210780581;MEDCH;25;;16.05;;
NEUROCHIR_P;2013;250006954;250000015;M103X;;6;4.1;;
NEUROCHIR_P;2013;250006954;250000015;M1160;;9;2;0;1
NEUROCHIR_P;2013;250006954;250000015;M2060;5;2;6;0;
NEUROCHIR_P;2013;250006954;250000015;M2060;5;2;6;1;
NEUROCHIR_P;2013;250006954;250000015;MAUT;;1;0.1;;
NEUROCHIR_P;2013;250006954;250000015;N2200;9;8;13.28;;
NEUROCHIR_P;2013;250006954;250000015;N2400;;4;1.74;;
NEUROCHIR_P;2013;250006954;250000015;N2500;8;5;11.05;;
NEUROCHIR_P;2013;250006954;250000015;N4000;3;1;3.25;;
NEUROCHIR_P;2013;250006954;250000015;NAUT;7;3;8.51;;
NEUROCHIR_P;2013;250006954;250000015;NCINS;;1;0.55;;
NEUROCHIR_P;2013;250006954;250000015;MEDCH;10;20;18.2;;
NEUROCHIR_P;2013;290004324;290000017;N2200;14;17;26.75;;
NEUROCHIR_P;2013;290004324;290000017;N2500;20;11;27.84;;
NEUROCHIR_P;2013;290004324;290000017;N4000;1;;1;;
NEUROCHIR_P;2013;290004324;290000017;NAUT;8;1;8.5;;
NEUROCHIR_P;2013;290004324;290000017;NCINS;1;;1;;
NEUROCHIR_P;2013;290004324;290000017;N9999;44;29;65.09;;
NEUROCHIR_P;2013;2B0000012;2B0000020;M1160;0;0;0;0;1
NEUROCHIR_P;2013;2B0000012;2B0000020;M2060;3;0;1.84;0;
NEUROCHIR_P;2013;2B0000012;2B0000020;M2060;3;0;1.84;1;
NEUROCHIR_P;2013;2B0000012;2B0000020;N2200;13;0;11.71;;
